County,Precinct,Reg_Voters,DEM_Votes,REP_Votes,OTHER_Votes
Pickens,Stone Church,1150,386.2321576231074,323.2354651991674,1.0983718741980555
Pickens,University,704,189.22212084058054,185.97718913062073,0.060220695161244335
Pickens,Morrison,1329,345.84829346183454,324.3660289127769,0.11368367026888312
Pickens,Abel,938,265.949359869978,160.60597074506,0.08023723304154429
Pickens,Calhoun,1161,282.45437826124146,218.73510877933336,1.0993128225599498
Pickens,Clemson,1766,526.6765133586154,569.2155056884606,1.1510649824641441
Pickens,Issaqueena,783,254.81806905990703,211.5655384790853,2.06697841521485
Pickens,West Central,983,174.85844429870832,184.64996720937526,3.0840865672492943
Pickens,North Central,1014,183.48470246072253,405.0580536625702,2.086738330814633
Pickens,Pike,963,239.45440677482821,329.7415243363463,2.08237575204585
Pickens,Lawrence Chapel,1190,227.04023267086768,511.0523509452254,2.1017935046049443
Pickens,Norris,1102,128.2624675657951,515.0552023038978,2.0942659177097886
Pickens,Six Mile,1346,136.19172535713267,683.1382053548516,1.115137863191811
Pickens,Six Mile Mountain,1411,188.5048473097431,638.0906446921958,2.1206980126030053
Pickens,Praters Creek,847,63.110989136323454,429.47255567277807,0.07245302386587209
Pickens,Mountain View,1505,166.4038236719797,597.3603261954321,1.1287388440591943
Pickens,Albert R. Lewis,1207,117.38366456616578,597.8245273873,1.103247697527872
Pickens,Holly Springs,1459,195.4745373670554,667.2709075874654,0.124803969091272
Pickens,Pumpkintown,1402,212.32303042399704,677.6818453993328,1.1199281457614554
Pickens,Griffin,1382,162.9189929001169,698.7734025263038,0.1182173305580109
Pickens,North Pickens,1258,123.41396025206011,565.141056713524,0.10761027629665537
Pickens,West Pickens,1279,152.83819965213425,539.0949217302044,4.1094066322602725
Pickens,South Pickens,1097,166.16145818482508,382.82809158564055,2.0938382139089278
Pickens,East Pickens,1174,98.71700265176356,585.3255966468022,0.10042485244218871
Pickens,Glassy Mountain,1173,87.69680077556956,541.2801745031508,1.1003393116820164
Pickens,Cedar Rock,1196,130.1614439280317,558.3248838071341,0.1023067491659776
Pickens,Skelton,1084,93.89883379430299,542.2376037181717,1.0927261840266886
Pickens,Rices Creek,1181,130.85841578512162,528.6435516523624,1.1010236377633942
Pickens,West Liberty,1192,131.08063642325567,569.1431952325283,0.10196458612528869
Pickens,East Liberty,1081,120.83822816572096,470.10133728721735,1.0924695617461722
Pickens,Flat Rock,1202,134.28265518519575,568.5974166690428,2.102819993727011
Pickens,Zion,1133,124.8887257278093,474.46328875709276,0.09691768127512759
Pickens,Smith Grove,889,104.95946793647173,319.380285706139,0.07604573579310542
Pickens,Arial Mill,996,109.12106868923041,403.2404550768441,3.085198597131533
Pickens,Simpson,1100,236.2220638134071,210.9643580165949,1.0940948361894443
Pickens,Woodside,1443,260.1513073479513,498.54415328904224,5.123435316928516
Pickens,Brushy Creek,1572,252.75734937697814,654.4036098200793,3.134470074990733
Pickens,Pickensville,1028,153.76752872743862,413.6939636736905,1.0879359014570442
Pickens,Easley,1178,171.79781015653958,418.507285221408,0.10076701548287759
Pickens,Forest Acres,991,185.0200593082604,418.0133443585869,0.08477089333067207
Pickens,Crestview,1165,157.5351857660175,569.9167973539392,2.0996549856006386
Pickens,Sitton,1344,195.15132160474465,631.0473610675486,2.1149667816714666
Pickens,Rock Springs,1286,171.9796127854923,551.4128767357646,1.1100054175814775
Pickens,Saluda,1112,163.46448632773516,444.50942374041233,0.09512132531151093
Pickens,Crosswell,1386,151.99980040489294,605.9550911009096,2.1185594935987
Pickens,Georges Creek,1025,164.7069230988566,470.55769724273614,3.0876792791765277
Pickens,McKissick,1223,197.70689458526988,449.55128168572327,4.104616349690628
Pickens,Vinland,1013,93.46450058452852,468.01263151891874,0.08665279005446094
Pickens,Crossroads,1220,121.64628895668787,460.4150152547689,0.10435972741011093
Pickens,Dacusville,1034,75.88873998460267,367.9664965355992,1.0884491460180776
Pickens,Nine Forks,1174,105.71700265176356,526.3255966468022,5.100424852442189
Pickens,South Central,1104,238.30287131818312,278.14604659120073,0.09443699923013316
Pickens,Crescent Hill,1244,101.13113398534401,554.5051467024036,2.106412705654244
Pickens,North Liberty,1083,111.87863191810898,433.19218157452025,1.0926406432665166
Pickens,Pendleton,986,93.91904992729036,427.7862336403296,0.08434318952981096
Pickens,Fruit Mountain,868,96.5352285363976,307.42642068945855,0.07424937982948876
Pickens,Pope Field,939,149.96956174617205,327.6513928887115,2.0803227738017167
Pickens,Sheffield,1340,186.07051409996865,630.8656724929428,2.1146246186307778
Pickens,Tri County,550,113.11103190670354,243.98217900829746,0.047047418094722133
Pickens,McAllister,1138,152.98973510877934,428.69039947535,1.0973453850759887
Pickens,Lenhart,1019,134.58571184169256,370.28516438082744,1.0871660346154943
