County,Precinct,Reg_Voters,DEM_Votes,REP_Votes,OTHER_Votes
Greenville,GREENVILLE 1,1707,448.468918286639,590.5764965683309,0.12209172376181265
Greenville,GREENVILLE 3,2426,783.5691832240107,663.879660617909,3.173517587490426
Greenville,GREENVILLE 4,2806,884.2494345121904,366.13863466358316,3.200696764426272
Greenville,GREENVILLE 5,2949,958.6448974969528,499.3755643702448,2.2109247178521296
Greenville,GREENVILLE 6,684,175.02445231872355,53.26615328221344,0.048922518484522476
Greenville,GREENVILLE 7,2190,701.3151324239832,229.88724515796406,3.1566378881302692
Greenville,GREENVILLE 8,3067,920.2719228969665,342.87177210021724,3.2193645675322085
Greenville,GREENVILLE 10,2686,796.5609341053968,526.5831691754755,2.1921138664465314
Greenville,GREENVILLE 14,1861,644.2024938086907,92.13934394473567,1.1331064428358133
Greenville,GREENVILLE 16,2057,531.2270444731204,539.9466042419781,3.1471251762027235
Greenville,GREENVILLE 17,1760,476.0980059663062,529.1468271589117,5.125882503702865
Greenville,GREENVILLE 18,1470,419.1841299832216,525.5544522293184,3.1051405002518244
Greenville,GREENVILLE 19,2394,841.5855831155324,237.93153648774702,1.1712288146958287
Greenville,GREENVILLE 20,1300,350.95875440693067,428.51754278783255,1.0929813947805251
Greenville,GREENVILLE 21,1576,432.442305342556,380.6951134104801,3.112722060133929
Greenville,GREENVILLE 22,2348,602.1716579595948,800.5686080506391,2.167938703803595
Greenville,GREENVILLE 23,2030,446.39713188159175,779.1466245071539,2.1451940241572816
Greenville,GREENVILLE 24,4229,987.9889018360846,880.300529576726,9.302475629636032
Greenville,GREENVILLE 25,2176,457.884807376524,404.4724408510182,3.155636550032633
Greenville,GREENVILLE 26,1907,563.6164189646283,326.50227238184357,3.1363965537280474
Greenville,GREENVILLE 27,1278,184.28252933235186,490.86570744834614,4.091407863484239
Greenville,GREENVILLE 28,1275,274.190316822182,238.77682081114347,2.0911932910347457
Greenville,GREENVILLE 29,2037,613.6122944053213,216.35402666062686,2.1456946932061
Greenville,AIKEN,1058,271.52027858656356,173.34735405348218,2.0756725505213813
Greenville,ALTAMONT FOREST,1270,242.03662930523228,565.6286764158057,3.09083567028559
Greenville,ASHETON LAKES,3129,588.1776481071431,1214.7087626024063,2.223799064821741
Greenville,AVON,1652,337.7783556001919,602.9469082196149,5.118157895521098
Greenville,BELLE MEADE,1834,735.3725812171622,90.33936420991145,0.13117529079037166
Greenville,BELLS CROSSING,2916,624.6305598850845,1029.397811361015,5.208564420907701
Greenville,BELMONT,1010,304.04487842384617,143.92516785823915,0.07223939132948494
Greenville,BEREA,1467,316.0919174730518,343.46556559211564,0.10492592780233109
Greenville,BOILING SPRINGS,2177,509.9155448799139,794.5020697300857,2.155708074182464
Greenville,BOTANY WOODS,1823,389.0344686798728,551.0134465401683,2.1303885251422288
Greenville,BROOKGLENN,1316,277.4505544611698,414.99160485291355,0.09412578117782393
Greenville,CANEBRAKE,2915,626.5998223816946,1070.3681824819475,9.20849289675787
Greenville,CAROLINA,1548,481.58165524763746,165.8655047965883,0.11071938393865612
Greenville,CHESTNUT HILLS,1858,457.11028129852093,376.050457307533,1.1328918703863198
Greenville,CIRCLE CREEK,2743,602.3129717986237,1063.2720152823267,1.196190742986908
Greenville,CLEAR CREEK,1650,237.71688059341204,732.8876504614798,0.11801484722143579
Greenville,CONESTEE,2377,638.0630455579033,569.4278455435984,2.170012904148699
Greenville,DARBY RIDGE,2550,365.380633644364,1107.553641622287,2.1823865820694914
Greenville,DEL NORTE,2541,543.1039961138546,688.2869817106789,3.181742864721011
Greenville,DEVENGER,1929,405.2926440392072,768.15410772133,2.137970085024333
Greenville,DONALDSON,1049,371.24364105605406,136.08069414187412,0.0750288331729007
Greenville,DOVE TREE,1992,449.2291067527738,674.0207271025865,0.14247610646369702
Greenville,DUNKLIN,2236,242.72905757992078,937.2501735950719,3.159927999022503
Greenville,EASTSIDE,2344,466.04870794603505,799.4500925343689,1.1676526072042699
Greenville,EBENEZER,2139,302.747519751096,908.3761723255184,3.1529901564888796
Greenville,EDWARDS FOREST,2333,412.71059540874563,798.1241748646256,2.166865841556127
Greenville,ENOREE,2872,662.2781097359268,909.0941406820424,0.20541735831512942
Greenville,FEASTER,1387,292.63291720185606,338.0952552667106,1.0992039958158373
Greenville,FORK SHOALS,1814,224.75783114936328,850.7467866285601,2.129744807793748
Greenville,FOUNTAIN INN 1,3153,907.9153481885019,905.4198557000277,4.225515644417689
Greenville,FOUNTAIN INN 2,1435,285.1083173645735,442.51744146195364,1.1026371550077336
Greenville,FURMAN,2687,644.5916716087868,965.6127980545431,1.1921853905963624
Greenville,GOWENSVILLE,1970,308.552881678195,898.3688917631001,4.140902575167411
Greenville,GROVE,1821,448.9729936730929,300.95418878203316,1.1302454768425665
Greenville,JENNINGS MILL,1784,299.83570604766487,723.8579202565332,1.127599083298813
Greenville,LAKEVIEW,2577,611.2105462358926,509.35362135711114,2.1843177341149334
Greenville,LAUREL RIDGE,2312,454.06510783755675,851.5019684042068,1.1653638344096724
Greenville,LEAWOOD,2541,486.1039961138545,647.2869817106789,5.181742864721011
Greenville,MAPLE CREEK,1966,374.4299316646352,647.2503762468299,0.1406164785680865
Greenville,MARIDELL,1889,279.0631439036093,778.9689525586275,0.1351091190310862
