County,Precinct,Reg_Voters,DEM_Votes,REP_Votes,OTHER_Votes
Cherokee,Allens,988,69.63992965045068,411.3956848088942,0.06205835243867969
Cherokee,Alma Mill,1629,348.2210985835872,356.8477434753934,1.1023209070066895
Cherokee,Antioch and Kings Creek,1232,101.7129487139223,555.6067648629125,0.07738450425551961
Cherokee,Ashworth,1117,99.37935366351559,545.3228541817155,0.07016111303036965
Cherokee,Blacksburg Ward No. 1,911,140.40787035583054,311.8577620049622,0.057221820922709714
Cherokee,Blacksburg Ward No. 2,1315,138.11893470682452,557.4203699632549,2.0825979083571498
Cherokee,Draytonville,1487,194.1048333909111,581.3232624603498,0.09340158914606954
Cherokee,Ezells and Butler,1325,138.4088125372947,590.879840457272,2.0832260293332494
Cherokee,Gaffney Ward No. 1,727,168.07411827517979,97.40350491504664,0.045664394962469775
Cherokee,Gaffney Ward No. 2,1135,378.9011337583619,143.14990107094627,1.0712917307873497
Cherokee,Gaffney Ward No. 3,1037,385.0603310197544,116.64709022957823,1.0651361452215697
Cherokee,Gaffney Ward No. 4,1332,334.6117270186238,332.2014698030841,0.08366571401651958
Cherokee,Gaffney Ward No. 5,1056,224.61109889764768,320.5200841682108,0.06632957507615966
Cherokee,Gaffney Ward No. 6,1085,181.45174460601112,416.85254860086053,0.06815112590684966
Cherokee,Grassy Pond,2044,241.25102854809836,913.915768977105,1.1283879275148394
Cherokee,Goucher and Thicketty,1121,117.49530479570365,495.5066423793223,0.07041236142080964
Cherokee,Holly Grove-Buffalo,1246,115.1187776765805,517.2500235545366,1.0782638736220596
Cherokee,Limestone Mill,827,160.97289657988128,165.9982098552181,1.0519456047234697
Cherokee,Littlejohn's and Sarratt's,347,34.05876071731416,183.94362614239503,0.021795797870669893
Cherokee,Macedonia,1350,170.13350711347005,596.028516692315,2.0847963317734997
Cherokee,Morgan,1099,109.85757356866932,534.4958072924845,0.06903049527338966
Cherokee,Musgrove Mill,1348,208.07553154737602,487.9366225935115,0.08467070757827957
Cherokee,Ninety Nine and Cherokee Falls,853,68.72657893910367,401.1928331396627,1.0535787192613297
Cherokee,Pleasant Grove,902,250.1469803084074,259.4442385603467,0.05665651204421972
Cherokee,Pleasant Meadows,726,245.04513049213278,126.35755786564492,1.0456015828648597
Cherokee,Timber Ridge,881,87.53823686442009,435.4793505229107,0.05533745799440972
Cherokee,White Plains,1258,116.4666310731447,539.8013881473572,1.0790176187933795
Cherokee,Wilkinsville and Metcalf,521,33.10263496749474,282.9384127382934,0.03272510285480983
Cherokee,Woods,942,103.306491630288,452.28212053641533,0.059168995948619706
