County,Precinct,Reg_Voters,DEM_Votes,REP_Votes,OTHER_Votes
McCormick,Mt. Carmel,247,139.86436358487896,46.62622115248478,0.03497097550615886
McCormick,Monticello,520,115.34602859974515,223.6341497947048,0.07362310632875549
McCormick,Savannah,1826,352.8150927367974,787.2691490867903,0.2585303695313606
McCormick,Willington,218,65.94506583604701,61.96970126008778,0.03086507149936288
McCormick,McCormick No. 1,1165,381.27523715135214,255.71881636698288,0.1649440747557695
McCormick,Bethany,349,178.1322384255982,77.96984284298456,0.049412430978337814
McCormick,McCormick No. 2,953,324.9341639529945,185.2987399122186,0.13492850063712303
McCormick,Plum Branch,767,280.2103921846241,223.26037094718959,0.10859408183491434
McCormick,Parksville,216,37.74373495681722,110.78649299164661,0.03058190570579074
McCormick,Modoc,264,42.57567605833216,176.18349143423475,0.03737788475152202
McCormick,Clark's Hill,538,184.15800651281324,178.28302421067536,0.07617159847090471
