County,Precinct,Reg_Voters,DEM_Votes,REP_Votes,OTHER_Votes
Dillon,East Dillon,1992,242.69578556434683,743.5367350234135,0.10721782657839496
Dillon,West Dillon,2316,490.00775068625865,194.0818666236073,0.12465687066042305
Dillon,South Dillon,1766,446.1078098928898,132.57624199364875,0.09505355508907906
Dillon,Latta,2592,599.4957209752947,597.3610528015502,0.13951235265622478
Dillon,New Holly,353,59.413962000107645,114.30997362613704,0.01899994617578987
Dillon,Lake View,1137,282.20587760374616,351.98708218956887,0.06119812691748749
Dillon,Kemper,462,130.55595026642985,100.1847246891652,0.02486678507992895
Dillon,Gaddy's Mill,217,37.2459766402928,67.72312826309275,0.011679853598148448
Dillon,Mt. Calvary,1964,570.6317885785027,277.79826686043384,0.10571074869476291
Dillon,Bermuda,279,56.60196996609075,81.35830776683352,0.01501695462619086
Dillon,Pleasant Hill,195,35.40997900855805,55.1429032778944,0.010495720975294687
Dillon,Hamer,876,158.28790569998387,208.10350395607944,0.04715000807363152
Dillon,Oakland,934,267.49189945637545,171.633188007966,0.05027181226115507
Dillon,Carolina,337,80.80596372248237,42.88799181872006,0.01813875881371441
Dillon,Little Rock,682,221.91592658377738,104.98697454114861,0.036708111308466546
Dillon,Minturn,196,63.44797890090963,46.16927714085796,0.010549545185424404
Dillon,Oak Grove,896,162.04790354701544,254.63098121535066,0.048226492276225844
Dillon,Manning,385,71.6299585553582,83.15393724097099,0.020722320899940794
Dillon,Floydale,624,99.71193282738577,240.45729048926208,0.033586307120943
Dillon,Fork,376,65.28795952419398,183.91657247429893,0.020237903008773345
