County,Precinct,Reg_Voters,DEM_Votes,REP_Votes,OTHER_Votes
Kershaw,Airport,1062,216.22374792223746,384.05586471055864,0.10233432102334321
Kershaw,Antioch,781,172.2888391028884,284.48835248488353,0.0752571607525716
Kershaw,Bethune,1161,312.83782611837825,412.1881910818819,1.1118739611187396
Kershaw,Buffalo,910,142.60415311604152,410.1759292717593,1.087687600876876
Kershaw,Camden No. 1,1457,434.6233528462335,354.53332851533327,0.14039652140396522
Kershaw,Camden No. 2 & 3,366,93.75507696755076,86.97405506974056,0.035267760352677605
Kershaw,Hobkirk's Hill,1631,362.4905205849052,405.5537809255378,1.1571631615716316
Kershaw,Camden No. 5,858,211.65534436655344,277.48016188480165,2.0826768808267686
Kershaw,Camden No. 5-A,561,197.8131097781311,125.08318277083183,0.054057960540579604
Kershaw,Camden No. 6,462,131.1990315819903,116.95085639950857,0.0445183204451832
Kershaw,Cassatt,1414,274.18491484184915,460.30413625304135,0.1362530413625304
Kershaw,Charlotte Thompson,1506,383.4020380140204,421.0735708607357,0.14511816145118162
Kershaw,Doby's Mill,1815,366.92476692924765,609.0926501409265,0.17489340174893403
Kershaw,E. Camden-Hermitage,508,113.80759316807593,153.33557370335575,1.048950880489509
Kershaw,Elgin No. 1,2098,505.9730914697309,799.7638457276385,2.202163282021633
Kershaw,Elgin No. 2,1635,440.71735202717355,538.7611476476114,1.1575486015754861
Kershaw,Elgin No. 3,1232,322.86408421864087,388.8689503986895,0.11871552118715521
Kershaw,Elgin No. 4,1843,444.51258702512587,583.5442171954421,0.17759148177591483
Kershaw,Elgin No. 5,1260,287.451904314519,457.3205174532052,1.121413601214136
Kershaw,Elgin No. 6,1187,323.3122304931223,317.53607477536076,3.1143793211437933
Kershaw,Gates Ford,317,49.97639179976392,157.43381272433814,0.030546120305461204
Kershaw,Liberty Hill,543,105.7923682879237,253.15003252150032,1.0523234805232349
Kershaw,Lugoff No. 1,1241,243.37445496374454,368.3355255233553,0.11958276119582761
Kershaw,Lugoff No. 2,1771,362.4296210642962,584.8116161981161,2.1706535617065357
Kershaw,Lugoff No. 3,1527,294.59290308592904,637.1622461516224,4.147141721471417
Kershaw,Lugoff No. 4,1316,256.62754450627546,534.2236515622366,1.1268097612680976
Kershaw,Malvern Hill,1373,341.8598925585989,436.1786273517863,0.13230228132302282
Kershaw,Rabon's X Roads,1901,325.8016429380164,833.5510346655103,2.1831803618318038
Kershaw,Riverdale,848,320.0882657608827,96.96174507961746,0.0817132808171328
Kershaw,Salt Pond,1282,254.69947724699477,527.4610344246104,0.12353352123533522
Kershaw,Shaylor's Hill,924,223.39806316398062,284.9017127990171,0.0890366408903664
Kershaw,Springdale,1668,443.58871142588714,497.4719231047192,1.160728481607285
Kershaw,Westville,1481,287.9843414998434,555.7775288477753,0.1427091614270916
Kershaw,Whites Gardens,1572,339.14475681144756,526.4951217749513,0.1514779215147792
