County,Precinct,Reg_Voters,DEM_Votes,REP_Votes,OTHER_Votes
Williamsburg,BLACK RIVER,317,116.61991755667978,73.07284054712385,0.01484916619823871
Williamsburg,BLOOMINGVALE,751,300.32668165636125,146.49433202173506,1.0351789394791082
Williamsburg,CADES,502,170.98800824433204,97.36771594528761,0.02351508338017613
Williamsburg,CEDAR SWAMP,319,96.77524826681656,89.13008244332022,1.0149428517893948
Williamsburg,CENTRAL,858,308.63687464867905,156.55677346824058,0.040191118605958406
Williamsburg,EARLES,554,118.02660670788833,220.8560052463931,0.025950908750234213
Williamsburg,GREELEYVILLE,1293,542.4213041034288,138.00688589094997,0.060567734682405845
Williamsburg,HARMONY,283,70.97929548435451,128.09972831178564,0.013256511148585347
Williamsburg,HEBRON,447,46.716413715570546,62.79356379988758,0.020938729623383924
Williamsburg,HEMINGWAY,1445,535.2264380738243,295.3572700018737,2.067687839610268
Williamsburg,HENRY-POPLAR HILL,524,167.6966460558366,143.99737680344762,2.024545624882893
Williamsburg,INDIANTOWN,1338,589.9162450815064,137.29482855536818,0.06267566048341765
Williamsburg,KINGSTREE NO.1,2775,766.5213603147836,615.4231309724564,2.1299887577290613
Williamsburg,KINGSTREE NO.2,880,302.3455124601836,35.1864343264006,0.041221660108675284
Williamsburg,KINGSTREE NO.3,2132,786.5825370058085,123.0198613453251,0.09986884017238148
Williamsburg,KINGSTREE NO.4,1175,424.2567922053588,137.62961401536444,0.055040284804197113
Williamsburg,LANE,823,434.91858722128535,53.55504028480419,1.038551620760727
Williamsburg,MORRISVILLE,211,126.38738991943039,16.03902004871651,0.00988382986696646
Williamsburg,MOUNT VERNON,370,133.73618137530448,81.58975079632752,0.017331834363874837
Williamsburg,NESMITH,532,293.3179688963837,57.22634438823309,0.024920367247517332
Williamsburg,PERGAMOS,181,62.05742926737868,69.18039160577104,0.008478545999625258
Williamsburg,PINEY FOREST,328,33.474236462432074,200.38767097620385,0.015364436949597151
Williamsburg,SALTERS,979,475.0343826119543,99.01990818812067,0.045859096870901256
Williamsburg,SANDY BAY,320,79.85291362188495,125.1587033914184,0.014989694584972832
Williamsburg,SINGLETARY,255,133.80466554243958,30.29834176503654,0.011944912872400225
Williamsburg,SUTTONS,220,55.0863781150459,87.29660858160015,1.0103054150271689
Williamsburg,TRIO,813,396.1419336706015,67.26883080382237,0.0380831928049466
Williamsburg,MUDDY CREEK,723,201.15205171444632,286.69294547498595,0.03386734120292299
