County,Precinct,Reg_Voters,DEM_Votes,REP_Votes,OTHER_Votes
Charleston,Awendaw,1314,434.7789958278332,348.9782250191057,1.1777759901125864
Charleston,Christ Church,912,288.7461523553911,245.03968129179938,0.12338790181330193
Charleston,Isle Of Palms 1A,1042,295.39856442359377,384.4576183180427,4.140976089571777
Charleston,Isle of Palms 1B,1408,420.20458609253365,513.3419640996201,0.19049360279948369
Charleston,Isle of Palms 1C,1622,423.3862490355749,620.5530296658976,3.2194464657249733
Charleston,Sullivans Island,1648,629.7167314492154,544.0366170711462,4.222964103276668
Charleston,McClellanville,1568,676.5460163303215,327.47173274730415,1.2121406031176067
Charleston,Deer Park 1A,1313,383.68936188884703,187.92116396505764,0.17764069636059807
Charleston,Deer Park 1B,3078,741.893264199445,481.63392435982286,1.416434168619894
Charleston,Deer Park 2A,2782,711.3616182595373,497.7438523616073,2.376387218031366
Charleston,Deer Park 2B,1900,523.3044840737314,290.4160026912487,0.2570581287777124
Charleston,Deer Park 2C,1010,292.53027837603616,237.63166458850588,3.136646689508152
Charleston,Deer Park 3,1921,688.1867967924411,309.61428482625723,1.259899297569466
Charleston,Lincolnville,1744,587.3215895918883,409.5144782597567,0.2359523034675423
Charleston,Ladson,2808,821.6921006731778,467.2274397668559,2.379904855583061
Charleston,Edisto Island,1491,504.6442030283861,431.0780315856062,2.20172298421451
Charleston,Wadmalaw Island 1,1056,386.65343956940023,277.2564730747151,2.142870202099613
Charleston,Wadmalaw Island 2,1115,443.9418419695845,246.62307526354857,1.1508525334669206
Charleston,Kiawah Island,1771,468.74170594451493,692.0551267190534,2.2396052347712256
Charleston,Town of Seabrook,2079,677.3489591522566,819.6299313658453,3.2812757103836128
Charleston,Folly Beach 1,1011,390.61991231502236,307.6887256425539,1.1367819832601407
Charleston,Folly Beach 2,1237,444.8771825258978,409.5845238574077,0.1673583712094896
Charleston,Charleston 1,798,224.52788331096718,302.53472113032444,3.107964414086639
Charleston,Charleston 2,948,247.97297415889335,311.0938792375283,0.12825847688487965
Charleston,Charleston 3,1054,383.47417169142784,306.142350966619,1.1425996145956363
Charleston,Charleston 4,936,319.8973668910593,203.40914658895198,0.1266349518610204
Charleston,Charleston 5,942,325.43517052497634,213.75151291324013,0.12744671437295002
Charleston,Charleston 6,1293,417.89668310912356,253.77994288409712,1.1749348213208326
Charleston,Charleston 7,1404,425.8460503365889,231.11371988342796,1.1899524277915305
Charleston,Charleston 8,1148,457.89976195612826,105.50609004713343,0.15531722728253358
Charleston,Charleston 9,960,359.0485814267275,125.7786118861046,0.1298820019087389
Charleston,Charleston 10,848,257.0095802602759,85.38777383272573,1.1147291016860528
Charleston,Charleston 11,1575,491.17345390322475,238.87116012564036,1.2130876593815247
Charleston,Charleston 12,1373,538.0673982280175,188.3448272079392,0.18575832147989427
Charleston,Charleston 13,1202,537.7399946613817,118.58738696572681,0.16262308988990015
Charleston,Charleston 14,1124,391.74854742046006,118.1366247499808,0.1520701772348151
Charleston,Charleston 15,1304,450.8826564379715,99.40761447862542,1.1764230525927037
Charleston,Charleston 16,1180,546.7680480036859,141.33204377667022,0.1596466273461582
Charleston,Charleston 17,1228,494.0704770750222,141.07097437097548,0.16614072744159517
Charleston,Charleston 18,1434,616.5350685061742,120.82555150486874,0.1940112403511787
Charleston,Charleston 19,803,366.97605300589805,81.82002640056459,1.1086408828465806
Charleston,Charleston 20,1294,622.9863170481098,196.83700393814516,1.1750701150728209
Charleston,Charleston 21,718,298.35716819207323,71.96983680648239,0.09714091392757762
Charleston,Mt. Pleasant 1,1497,507.18200666230314,517.4203979098944,3.20253474672644
Charleston,Mt. Pleasant 2,1199,334.4710928444232,311.41620380358273,0.16221720863393535
Charleston,Mt. Pleasant 3,1651,513.985633266174,397.2078002332903,2.223369984532633
Charleston,Mt. Pleasant 4,1592,491.6972308659897,415.8411980444568,0.2153876531653253
Charleston,Mt. Pleasant 5,1338,364.9302103635014,469.3476903162583,1.1810230401603048
Charleston,Mt. Pleasant 6,2075,539.9904233963119,527.4016871496532,1.2807345353756596
Charleston,Mt. Pleasant 7,994,302.0961353522574,248.71868772373747,0.13448198947634005
Charleston,Mt. Pleasant 8,907,242.2979826604602,255.75437602155924,0.12271143305336059
Charleston,Mt. Pleasant 9,1082,285.9839219830408,300.74006047996374,0.14638783965130778
Charleston,Mt. Pleasant 10,1009,252.44064443705003,299.5746035344579,1.1365113957561641
Charleston,Mt. Pleasant 11,1193,355.93328921050613,307.0738374792946,0.16140544612200572
Charleston,Mt. Pleasant 12,2214,617.4495409153902,499.33317366232876,0.29954036690202906
Charleston,Mt. Pleasant 13,1212,356.6363340512434,296.15799750620704,2.163976027409783
Charleston,Mt. Pleasant 14,1496,409.092372723317,366.36333685584634,0.20239945297445142
Charleston,Mt. Pleasant 15,2398,694.9421856888464,701.8324076071655,1.3244344172678706
