County,Precinct,Reg_Voters,DEM_Votes,REP_Votes,OTHER_Votes
Bamberg,COLSTON,175,55.05401350337584,64.5648912228057,0.018754688672168042
Bamberg,EDISTO,306,80.0715893259029,120.72489550959168,1.0327939127639052
Bamberg,EHRHARDT,675,220.9226235130211,221.8931518593934,0.07233951344979102
Bamberg,EAST DENMARK,1961,772.8966884578288,251.18143821669702,0.2101596827778373
Bamberg,GOVAN,148,62.577108562855,27.089165148429963,0.0158611081341764
Bamberg,HIGHTOWERS MILL,89,27.16461258171686,23.864430393312613,0.00953809881041689
Bamberg,HUNTER'S CHAPEL,200,71.3474440038581,62.93130425463509,0.021433929911049192
Bamberg,KEARSE,100,14.173722001929054,61.46565212731754,0.010716964955524596
Bamberg,LITTLE SWAMP,138,23.659736362662095,65.5425999356982,0.014789411638623942
Bamberg,OLAR,312,101.62201264601865,104.05283463723073,0.033436930661236736
Bamberg,SOUTH BAMBERG,2265,575.784803343693,248.79702068374237,0.2427392562426321
Bamberg,WEST DENMARK,1129,531.571321401779,137.70721251741506,0.12099453434787268
Bamberg,NORTH BAMBERG,1833,291.1543242953596,162.18540349373058,0.19644196763476585
