County,Precinct,Reg_Voters,DEM_Votes,REP_Votes,OTHER_Votes
Sumter,REMBERT,1836,829.910865861788,198.4111547292793,0.05439597066883935
Sumter,HORATIO,502,259.6215984001185,58.884749277831276,0.014872972372416858
Sumter,HILLCREST,961,296.8493148655655,190.2375379601511,0.028471965039626693
Sumter,OAKLAND PLANTATION 1,1195,334.31834678912674,314.57425375898083,0.03540478483075328
Sumter,DALZELL 1,1509,411.101577660914,367.7611288052737,1.044707799422265
Sumter,DALZELL 2,1172,319.5030145915117,241.75483297533515,0.034723353825642546
Sumter,OSWEGO,1179,323.0555069994815,373.0042219094882,0.034930745870676246
Sumter,MAYESVILLE,547,247.17333530849567,87.4879638545293,0.016206206947633507
Sumter,SALEM,377,194.75566254351529,49.4313754536701,0.01116954299681505
Sumter,OAKLAND PLANTATION 2,969,242.48073476038812,262.52255388489743,0.02870898451966521
Sumter,MCCRAYS MILL 1,1433,389.1030886600993,405.0534775201837,1.0424561143618991
Sumter,ST.JOHN,1116,397.0830753277535,273.75972150211095,0.033064217465372935
Sumter,MAYEWOOD,1300,328.6057329086734,401.3150877712762,1.0385156655062588
Sumter,TURKEY CREEK,1177,333.89765202577587,254.9329679283016,0.03487149100066662
Sumter,MULBERRY,1027,315.058528997852,135.5889193393082,0.03042737574994445
Sumter,SALTERSTOWN,903,224.27152062810163,246.17117250574032,0.026753573809347456
Sumter,FOLSOM PARK,1533,473.9958373453818,125.61617657951263,0.04541885786238056
Sumter,GREEN SWAMP,2191,593.9301236945412,456.05873638989704,1.0649137100955484
Sumter,PALMETTO PARK,1358,367.1835271461373,246.38145322568698,0.040234056736538036
Sumter,BUNRS-DOWNS,892,207.40331827272053,309.77927560921415,0.026427672024294496
Sumter,SECOND MILL,1610,302.0732538330494,654.359454855196,0.04770017035775128
Sumter,SWAN LAKE,1181,288.21336197318715,341.07547589067474,2.034990000740686
Sumter,MORRIS COLLEGE,1425,424.47166876527666,85.76846159543737,0.042219094881860604
Sumter,HAMPTON PARK,770,214.7741648766758,199.43278275683284,0.02281312495370713
Sumter,CROSSWELL,1412,469.4456114361899,163.3053107177246,2.041833938226798
Sumter,LORING,1024,308.8217465372935,94.48203836752833,0.030338493444930004
Sumter,LEMIRA,1286,458.50074809273383,112.81630990297015,0.03810088141619139
Sumter,MAGNOLIA-HARMONY,778,233.4055847714984,57.71779868157914,0.02305014443374565
Sumter,STONE HILL,606,248.8300570328124,23.589956299533366,0.01795422561291756
Sumter,SOUTH RED BAY,860,380.87763869343013,56.63921191022887,0.025479594104140434
Sumter,WILDER,907,399.58723057551293,63.313680468113475,0.026872083549366713
Sumter,POCOTALIGO 1,1868,444.43654544107847,537.5512184282645,0.05534404858899341
Sumter,SAVAGE-GLOVER,566,230.67295755869935,23.164876675801793,0.016769128212724985
Sumter,BATES,689,304.3810384415969,33.54699651877638,0.02041330271831716
Sumter,BIRNIE,1052,418.0317161691727,56.47959410414043,0.03116806162506481
Sumter,SOUTH LIBERTY,643,177.75037404636691,58.90815495148507,0.019050440708095695
Sumter,MILLWOOD,669,195.8024887045404,152.8344567069106,0.019820754018220872
Sumter,CAUSEWAY BRANCH 1,1382,346.07778683060513,429.2365009999259,0.04094511517665358
Sumter,MCCRAYS MILL 2,1713,462.20278497889046,528.0290348863048,1.050751796163247
Sumter,SUMTER HIGH 1,631,146.80324420413302,179.4806310643656,0.018694911488037924
Sumter,SUNSET,1393,432.9459891859862,372.6283978964521,0.04127101696170654
Sumter,DELAINE,1433,575.1030886600993,179.0534775201837,0.04245611436189912
Sumter,CHERRYVALE,737,218.16955781053255,108.25709206725428,0.021835419598548254
Sumter,MANCHESTER FOREST,1406,383.972046515073,381.0915487741649,1.041656173616769
Sumter,PINEWOOD,1698,517.018872676098,367.4946300274054,0.05030738463817495
Sumter,POCOTALIGO 2,1292,326.97431301385086,252.0300718465299,1.0382786460262203
Sumter,PRIVATEER,1796,376.753766387675,532.9860751055478,0.05321087326864677
Sumter,EBENEZER 1,1300,407.6057329086734,291.3150877712762,0.038515665506258796
Sumter,WILSON HALL,1778,298.33307162432413,726.3447892748685,0.05267757943856011
Sumter,FURMAN,1445,267.05021850233317,452.48100140730315,1.042811643581957
Sumter,SPECTRUM,1032,367.4531664321161,167.76705429227465,1.0305755129249685
Sumter,ST. PAUL,1731,507.62347974224133,320.67032071698395,1.051285089993334
Sumter,SHAW,442,54.88594918894897,42.74712984223391,0.013095326272127991
Sumter,THOMAS SUMTER,1100,378.8202355381083,154.1896896526183,0.03259017850529591
Sumter,SUMTER HIGH 2,1372,348.2885119620769,375.880231093993,0.040648840826605435
Sumter,EBENEZER 2,1491,413.68088289756315,345.11984297459446,0.04417450559217836
Sumter,GREEN SWAMP 2,991,188.2171394711503,392.30634767794976,0.029360788089771127
Sumter,CAUSEWAY BRANCH 2,819,222.64161173246427,265.178505295904,2.024264869268943
